2025-07-03 07:16:41,850 - 
|   FRR |   SIZE |   TFR |   P(FRR) |   P(TFR|FRR) |   P(SIZE|FRR) |   p. fattorizzata |   p. empirica |
|     1 |      2 |     3 |   0.0444 |     0.5      |     0         |       0           |    0          |
|     1 |      3 |     3 |   0.0444 |     0.5      |     0         |       0           |    0          |
|     2 |      0 |     3 |   0.0999 |     0        |     0.296296  |       0           |    0          |
|     2 |      1 |     3 |   0.0999 |     0        |     0.407407  |       0           |    0          |
|     2 |      2 |     3 |   0.0999 |     0        |     0.0740741 |       0           |    0          |
|     2 |      3 |     3 |   0.0999 |     0        |     0.222222  |       0           |    0          |
|     0 |      0 |     4 |   0.8555 |     0.164465 |     0.376622  |       0.0529907   |    0.0666667  |
|     0 |      1 |     4 |   0.8555 |     0.164465 |     0.285681  |       0.0401953   |    0.0518519  |
|     0 |      2 |     4 |   0.8555 |     0.164465 |     0.207832  |       0.0292419   |    0.0111111  |
|     0 |      3 |     4 |   0.8555 |     0.164465 |     0.129866  |       0.0182721   |    0.0111111  |
|     1 |      0 |     4 |   0.0444 |     0        |     0.75      |       0           |    0          |
|     1 |      1 |     4 |   0.0444 |     0        |     0.25      |       0           |    0          |
|     1 |      2 |     4 |   0.0444 |     0        |     0         |       0           |    0          |
|     1 |      3 |     4 |   0.0444 |     0        |     0         |       0           |    0          |
|     2 |      0 |     4 |   0.0999 |     0        |     0.296296  |       0           |    0          |
|     2 |      1 |     4 |   0.0999 |     0        |     0.407407  |       0           |    0          |
|     2 |      2 |     4 |   0.0999 |     0        |     0.0740741 |       0           |    0          |
|     2 |      3 |     4 |   0.0999 |     0        |     0.222222  |       0           |    0          |
2025-07-04 07:30:04,201 - Similarità media: 0.7728
2025-07-07 16:02:33,814 - 
|   FRR |   SIZE |   TFR |   P(FRR) |   P(TFR|FRR) |   P(SIZE|FRR) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|--------------|---------------|-------------------|---------------|
|     0 |      0 |     0 |   0.8555 |     0.164465 |     0.376622  |       0.0529907   |    0.0037037  |
|     0 |      1 |     0 |   0.8555 |     0.164465 |     0.285681  |       0.0401953   |    0.0666667  |
|     0 |      2 |     0 |   0.8555 |     0.164465 |     0.207832  |       0.0292419   |    0.0333333  |
|     0 |      3 |     0 |   0.8555 |     0.164465 |     0.129866  |       0.0182721   |    0.037037   |
|     1 |      0 |     0 |   0.0444 |     0        |     0.75      |       0           |    0          |
|     1 |      1 |     0 |   0.0444 |     0        |     0.25      |       0           |    0          |
|     1 |      2 |     0 |   0.0444 |     0        |     0         |       0           |    0          |
|     1 |      3 |     0 |   0.0444 |     0        |     0         |       0           |    0          |
|     2 |      0 |     0 |   0.0999 |     0.444444 |     0.296296  |       0.0131556   |    0          |
|     2 |      1 |     0 |   0.0999 |     0.444444 |     0.407407  |       0.0180889   |    0.0296296  |
|     2 |      2 |     0 |   0.0999 |     0.444444 |     0.0740741 |       0.00328889  |    0.00740741 |
|     2 |      3 |     0 |   0.0999 |     0.444444 |     0.222222  |       0.00986667  |    0.00740741 |
|     0 |      0 |     1 |   0.8555 |     0.129866 |     0.376622  |       0.0418427   |    0.0296296  |
|     0 |      1 |     1 |   0.8555 |     0.129866 |     0.285681  |       0.0317391   |    0.0407407  |
|     0 |      2 |     1 |   0.8555 |     0.129866 |     0.207832  |       0.0230901   |    0.0111111  |
|     0 |      3 |     1 |   0.8555 |     0.129866 |     0.129866  |       0.0144281   |    0.0296296  |
|     1 |      0 |     1 |   0.0444 |     0.5      |     0.75      |       0.01665     |    0.0111111  |
|     1 |      1 |     1 |   0.0444 |     0.5      |     0.25      |       0.00555     |    0.0111111  |
|     1 |      2 |     1 |   0.0444 |     0.5      |     0         |       0           |    0          |
|     1 |      3 |     1 |   0.0444 |     0.5      |     0         |       0           |    0          |
|     2 |      0 |     1 |   0.0999 |     0.444444 |     0.296296  |       0.0131556   |    0.0185185  |
|     2 |      1 |     1 |   0.0999 |     0.444444 |     0.407407  |       0.0180889   |    0.0111111  |
|     2 |      2 |     1 |   0.0999 |     0.444444 |     0.0740741 |       0.00328889  |    0          |
|     2 |      3 |     1 |   0.0999 |     0.444444 |     0.222222  |       0.00986667  |    0.0148148  |
|     0 |      0 |     2 |   0.8555 |     0.454588 |     0.376622  |       0.146468    |    0.181481   |
|     0 |      1 |     2 |   0.8555 |     0.454588 |     0.285681  |       0.111101    |    0.0740741  |
|     0 |      2 |     2 |   0.8555 |     0.454588 |     0.207832  |       0.0808257   |    0.111111   |
|     0 |      3 |     2 |   0.8555 |     0.454588 |     0.129866  |       0.0505047   |    0.0222222  |
|     1 |      0 |     2 |   0.0444 |     0        |     0.75      |       0           |    0          |
|     1 |      1 |     2 |   0.0444 |     0        |     0.25      |       0           |    0          |
|     1 |      2 |     2 |   0.0444 |     0        |     0         |       0           |    0          |
|     1 |      3 |     2 |   0.0444 |     0        |     0         |       0           |    0          |
|     2 |      0 |     2 |   0.0999 |     0.111111 |     0.296296  |       0.00328889  |    0.0111111  |
|     2 |      1 |     2 |   0.0999 |     0.111111 |     0.407407  |       0.00452222  |    0          |
|     2 |      2 |     2 |   0.0999 |     0.111111 |     0.0740741 |       0.000822222 |    0          |
|     2 |      3 |     2 |   0.0999 |     0.111111 |     0.222222  |       0.00246667  |    0          |
|     0 |      0 |     3 |   0.8555 |     0.086616 |     0.376622  |       0.0279077   |    0.0407407  |
|     0 |      1 |     3 |   0.8555 |     0.086616 |     0.285681  |       0.021169    |    0.0111111  |
|     0 |      2 |     3 |   0.8555 |     0.086616 |     0.207832  |       0.0154003   |    0.0111111  |
|     0 |      3 |     3 |   0.8555 |     0.086616 |     0.129866  |       0.00962304  |    0.0111111  |
|     1 |      0 |     3 |   0.0444 |     0.5      |     0.75      |       0.01665     |    0.0222222  |
|     1 |      1 |     3 |   0.0444 |     0.5      |     0.25      |       0.00555     |    0          |
|     1 |      2 |     3 |   0.0444 |     0.5      |     0         |       0           |    0          |
|     1 |      3 |     3 |   0.0444 |     0.5      |     0         |       0           |    0          |
|     2 |      0 |     3 |   0.0999 |     0        |     0.296296  |       0           |    0          |
|     2 |      1 |     3 |   0.0999 |     0        |     0.407407  |       0           |    0          |
|     2 |      2 |     3 |   0.0999 |     0        |     0.0740741 |       0           |    0          |
|     2 |      3 |     3 |   0.0999 |     0        |     0.222222  |       0           |    0          |
|     0 |      0 |     4 |   0.8555 |     0.164465 |     0.376622  |       0.0529907   |    0.0666667  |
|     0 |      1 |     4 |   0.8555 |     0.164465 |     0.285681  |       0.0401953   |    0.0518519  |
|     0 |      2 |     4 |   0.8555 |     0.164465 |     0.207832  |       0.0292419   |    0.0111111  |
|     0 |      3 |     4 |   0.8555 |     0.164465 |     0.129866  |       0.0182721   |    0.0111111  |
|     1 |      0 |     4 |   0.0444 |     0        |     0.75      |       0           |    0          |
|     1 |      1 |     4 |   0.0444 |     0        |     0.25      |       0           |    0          |
|     1 |      2 |     4 |   0.0444 |     0        |     0         |       0           |    0          |
|     1 |      3 |     4 |   0.0444 |     0        |     0         |       0           |    0          |
|     2 |      0 |     4 |   0.0999 |     0        |     0.296296  |       0           |    0          |
|     2 |      1 |     4 |   0.0999 |     0        |     0.407407  |       0           |    0          |
|     2 |      2 |     4 |   0.0999 |     0        |     0.0740741 |       0           |    0          |
|     2 |      3 |     4 |   0.0999 |     0        |     0.222222  |       0           |    0          |
2025-07-07 16:02:33,816 - Similarità media: 0.7728
2025-07-07 16:27:05,994 - 
|   FRR |   SIZE |   TFR |   P(FRR) |   P(TFR|FRR) |   P(SIZE|FRR) |   p. fattorizzata |   p. empirica |
|-------|--------|-------|----------|--------------|---------------|-------------------|---------------|
|     0 |      0 |     0 |   0.8555 |     0.164465 |     0.376622  |       0.0529907   |    0.0037037  |
|     0 |      1 |     0 |   0.8555 |     0.164465 |     0.285681  |       0.0401953   |    0.0666667  |
|     0 |      2 |     0 |   0.8555 |     0.164465 |     0.207832  |       0.0292419   |    0.0333333  |
|     0 |      3 |     0 |   0.8555 |     0.164465 |     0.129866  |       0.0182721   |    0.037037   |
|     1 |      0 |     0 |   0.0444 |     0        |     0.75      |       0           |    0          |
|     1 |      1 |     0 |   0.0444 |     0        |     0.25      |       0           |    0          |
|     1 |      2 |     0 |   0.0444 |     0        |     0         |       0           |    0          |
|     1 |      3 |     0 |   0.0444 |     0        |     0         |       0           |    0          |
|     2 |      0 |     0 |   0.0999 |     0.444444 |     0.296296  |       0.0131556   |    0          |
|     2 |      1 |     0 |   0.0999 |     0.444444 |     0.407407  |       0.0180889   |    0.0296296  |
|     2 |      2 |     0 |   0.0999 |     0.444444 |     0.0740741 |       0.00328889  |    0.00740741 |
|     2 |      3 |     0 |   0.0999 |     0.444444 |     0.222222  |       0.00986667  |    0.00740741 |
|     0 |      0 |     1 |   0.8555 |     0.129866 |     0.376622  |       0.0418427   |    0.0296296  |
|     0 |      1 |     1 |   0.8555 |     0.129866 |     0.285681  |       0.0317391   |    0.0407407  |
|     0 |      2 |     1 |   0.8555 |     0.129866 |     0.207832  |       0.0230901   |    0.0111111  |
|     0 |      3 |     1 |   0.8555 |     0.129866 |     0.129866  |       0.0144281   |    0.0296296  |
|     1 |      0 |     1 |   0.0444 |     0.5      |     0.75      |       0.01665     |    0.0111111  |
|     1 |      1 |     1 |   0.0444 |     0.5      |     0.25      |       0.00555     |    0.0111111  |
|     1 |      2 |     1 |   0.0444 |     0.5      |     0         |       0           |    0          |
|     1 |      3 |     1 |   0.0444 |     0.5      |     0         |       0           |    0          |
|     2 |      0 |     1 |   0.0999 |     0.444444 |     0.296296  |       0.0131556   |    0.0185185  |
|     2 |      1 |     1 |   0.0999 |     0.444444 |     0.407407  |       0.0180889   |    0.0111111  |
|     2 |      2 |     1 |   0.0999 |     0.444444 |     0.0740741 |       0.00328889  |    0          |
|     2 |      3 |     1 |   0.0999 |     0.444444 |     0.222222  |       0.00986667  |    0.0148148  |
|     0 |      0 |     2 |   0.8555 |     0.454588 |     0.376622  |       0.146468    |    0.181481   |
|     0 |      1 |     2 |   0.8555 |     0.454588 |     0.285681  |       0.111101    |    0.0740741  |
|     0 |      2 |     2 |   0.8555 |     0.454588 |     0.207832  |       0.0808257   |    0.111111   |
|     0 |      3 |     2 |   0.8555 |     0.454588 |     0.129866  |       0.0505047   |    0.0222222  |
|     1 |      0 |     2 |   0.0444 |     0        |     0.75      |       0           |    0          |
|     1 |      1 |     2 |   0.0444 |     0        |     0.25      |       0           |    0          |
|     1 |      2 |     2 |   0.0444 |     0        |     0         |       0           |    0          |
|     1 |      3 |     2 |   0.0444 |     0        |     0         |       0           |    0          |
|     2 |      0 |     2 |   0.0999 |     0.111111 |     0.296296  |       0.00328889  |    0.0111111  |
|     2 |      1 |     2 |   0.0999 |     0.111111 |     0.407407  |       0.00452222  |    0          |
|     2 |      2 |     2 |   0.0999 |     0.111111 |     0.0740741 |       0.000822222 |    0          |
|     2 |      3 |     2 |   0.0999 |     0.111111 |     0.222222  |       0.00246667  |    0          |
|     0 |      0 |     3 |   0.8555 |     0.086616 |     0.376622  |       0.0279077   |    0.0407407  |
|     0 |      1 |     3 |   0.8555 |     0.086616 |     0.285681  |       0.021169    |    0.0111111  |
|     0 |      2 |     3 |   0.8555 |     0.086616 |     0.207832  |       0.0154003   |    0.0111111  |
|     0 |      3 |     3 |   0.8555 |     0.086616 |     0.129866  |       0.00962304  |    0.0111111  |
|     1 |      0 |     3 |   0.0444 |     0.5      |     0.75      |       0.01665     |    0.0222222  |
|     1 |      1 |     3 |   0.0444 |     0.5      |     0.25      |       0.00555     |    0          |
|     1 |      2 |     3 |   0.0444 |     0.5      |     0         |       0           |    0          |
|     1 |      3 |     3 |   0.0444 |     0.5      |     0         |       0           |    0          |
|     2 |      0 |     3 |   0.0999 |     0        |     0.296296  |       0           |    0          |
|     2 |      1 |     3 |   0.0999 |     0        |     0.407407  |       0           |    0          |
|     2 |      2 |     3 |   0.0999 |     0        |     0.0740741 |       0           |    0          |
|     2 |      3 |     3 |   0.0999 |     0        |     0.222222  |       0           |    0          |
|     0 |      0 |     4 |   0.8555 |     0.164465 |     0.376622  |       0.0529907   |    0.0666667  |
|     0 |      1 |     4 |   0.8555 |     0.164465 |     0.285681  |       0.0401953   |    0.0518519  |
|     0 |      2 |     4 |   0.8555 |     0.164465 |     0.207832  |       0.0292419   |    0.0111111  |
|     0 |      3 |     4 |   0.8555 |     0.164465 |     0.129866  |       0.0182721   |    0.0111111  |
|     1 |      0 |     4 |   0.0444 |     0        |     0.75      |       0           |    0          |
|     1 |      1 |     4 |   0.0444 |     0        |     0.25      |       0           |    0          |
|     1 |      2 |     4 |   0.0444 |     0        |     0         |       0           |    0          |
|     1 |      3 |     4 |   0.0444 |     0        |     0         |       0           |    0          |
|     2 |      0 |     4 |   0.0999 |     0        |     0.296296  |       0           |    0          |
|     2 |      1 |     4 |   0.0999 |     0        |     0.407407  |       0           |    0          |
|     2 |      2 |     4 |   0.0999 |     0        |     0.0740741 |       0           |    0          |
|     2 |      3 |     4 |   0.0999 |     0        |     0.222222  |       0           |    0          |
2025-07-07 16:27:05,994 - Similarità media: 0.7728
